,leaked_target_0,leaked_target_1,leaked_target_2,leaked_target_3,leaked_target_4,leaked_target_5,leaked_target_6,leaked_target_7,leaked_target_8,leaked_target_9,leaked_target_10,leaked_target_11,leaked_target_12,leaked_target_13,leaked_target_14,leaked_target_15,leaked_target_16,leaked_target_17,leaked_target_18,leaked_target_19,leaked_target_20,leaked_target_21,leaked_target_22,leaked_target_23,leaked_target_24,leaked_target_25,leaked_target_26,leaked_target_27,leaked_target_28,leaked_target_29,leaked_target_30,leaked_target_31,leaked_target_32,leaked_target_33,leaked_target_34,leaked_target_35,leaked_target_36,leaked_target_37,compiled_leak
3254,600000.0,,,,600000.0,,,600000.0,600000.0,,600000.0,,600000.0,,600000.0,600000.0,,,,600000.0,,600000.0,600000.0,,,600000.0,600000.0,600000.0,600000.0,,600000.0,,,600000.0,,,600000.0,,600000.0
3255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3256,,,,,,,,,,,4000000.0,,,,,,4000000.0,,,,,,,,,,,,,,,,,,,,,,4000000.0
3257,,,,,17020000.0,,,,,,,17020000.0,,,,,,,,,,,,,,,,,,,,,,,,,17020000.0,,17020000.0
3258,8120666.66,8120666.66,,,,,8120666.66,8120666.66,8120666.66,8120666.66,,8120666.66,,,8120666.66,8120666.66,8120666.66,,,,,,,,,,,,,,,,,,,,,,8120666.66
3259,,,18000000.0,,,,,,,18000000.0,,,,,18000000.0,,,,,,,,,,,,18000000.0,,,,,,,,18000000.0,18000000.0,18000000.0,,18000000.0
3260,,400000.0,,,,400000.0,,,400000.0,400000.0,,,400000.0,,,,,,400000.0,,,,,,,400000.0,,,,,,,,,,,,,400000.0
3261,,,,,16000000.0,16000000.0,,16000000.0,,,16000000.0,16000000.0,16000000.0,,,,,,,,,16000000.0,,,,,,,16000000.0,,,,,,,,,,16000000.0
3262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3263,170000.0,,170000.0,,,170000.0,,,170000.0,170000.0,170000.0,170000.0,,170000.0,,170000.0,,,,170000.0,,170000.0,,170000.0,,,,,170000.0,,170000.0,,170000.0,170000.0,,170000.0,170000.0,170000.0,170000.0
3264,,,,,,,,,,,35333333.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,35333333.34
3265,,,,,300000.0,,,,300000.0,,,300000.0,300000.0,,300000.0,,,,300000.0,,,,,,,,,,,,,,,,,,,,300000.0
3266,,,,1000000.0,,,,1000000.0,1000000.0,,1000000.0,1000000.0,,,,1000000.0,,,,,1000000.0,,1000000.0,,,1000000.0,,,1000000.0,,,,,,,,,,1000000.0
3267,,,,,,,,,,,,,,,,,,,,,,,44000.0,,,,,,,,,,,,,,,,44000.0
3268,,,,,,,88000.0,,,,,,,,,,,,,,88000.0,,,,,,88000.0,88000.0,,88000.0,,,,,,,,,88000.0
3269,,,,,,2900000.0,2900000.0,2900000.0,2900000.0,2900000.0,,,,2900000.0,2900000.0,,,,,,,,,,,,,,,,,,,,,,,,2900000.0
3270,,,,,,720000.0,,,720000.0,,720000.0,,720000.0,,,,,720000.0,,,,720000.0,,720000.0,720000.0,,,720000.0,720000.0,,,,,,,,,,720000.0
3271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500000.0,,,,,500000.0
3272,,,10000000.0,,10000000.0,,10000000.0,,,,10000000.0,,,,,10000000.0,,,,,10000000.0,,10000000.0,,,,,,,,,,,,,,,,10000000.0
3273,,,,,,,,36000000.0,36000000.0,36000000.0,,,,,,36000000.0,36000000.0,,36000000.0,,,,,,,,,,,,,36000000.0,,,36000000.0,,,,36000000.0
3274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3275,10000000.0,,,,,,,,,,,,,,,,,,,10000000.0,10000000.0,,,,,,,,,,10000000.0,,,10000000.0,,,,,10000000.0
3276,9580000.0,9580000.0,,,9580000.0,,9580000.0,,9580000.0,,9580000.0,9580000.0,9580000.0,9580000.0,,,9580000.0,9580000.0,9580000.0,9580000.0,9580000.0,9580000.0,,9580000.0,,9580000.0,9580000.0,9580000.0,9580000.0,,,9580000.0,,,9580000.0,,9580000.0,,9580000.0
3277,,,,74888.88,,,,,,74888.88,,,74888.88,74888.88,,74888.88,74888.88,,,,,,74888.88,74888.88,74888.88,,,,,,74888.88,,,,,,,,74888.88
3278,,700000.0,700000.0,700000.0,700000.0,700000.0,700000.0,,700000.0,,,700000.0,,,700000.0,700000.0,700000.0,700000.0,,700000.0,,700000.0,,,,700000.0,,700000.0,,700000.0,,,,,700000.0,,700000.0,,700000.0
3279,,,1200000.0,1200000.0,1200000.0,1200000.0,1200000.0,1200000.0,,1200000.0,,1200000.0,1200000.0,1200000.0,1200000.0,,,1200000.0,,,1200000.0,,1200000.0,,1200000.0,,1200000.0,,1200000.0,1200000.0,,1200000.0,1200000.0,,1200000.0,1200000.0,1200000.0,,1200000.0
3280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3281,,,,26356000.0,26356000.0,,,,26356000.0,26356000.0,,26356000.0,,,,,,,26356000.0,,26356000.0,26356000.0,26356000.0,26356000.0,,,,,,,,,,,,,,,26356000.0
3282,5250000.0,5250000.0,5250000.0,5250000.0,5250000.0,5250000.0,5250000.0,5250000.0,,5250000.0,5250000.0,,,,,,,,5250000.0,5250000.0,5250000.0,5250000.0,,,5250000.0,5250000.0,5250000.0,5250000.0,5250000.0,5250000.0,5250000.0,5250000.0,,,5250000.0,5250000.0,5250000.0,,5250000.0
3283,,,,,,,,,,,1000000.0,,,,,,,,,,,,,,,,,,,,,1000000.0,,,,,,,1000000.0
3284,,,800000.0,800000.0,800000.0,,,800000.0,,,800000.0,,,,,,800000.0,,,,,,,800000.0,,800000.0,800000.0,,,,800000.0,,,,,,,,800000.0
3285,,,,,,,,,,,,,,,,,,,,,,,,1600000.0,,,,,,,,,,,,,,,1600000.0
3286,235000.0,,,,235000.0,235000.0,235000.0,,235000.0,235000.0,,,235000.0,235000.0,235000.0,,,,235000.0,235000.0,,235000.0,,,235000.0,,235000.0,235000.0,,,,,,,,,,,235000.0
3287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3288,5000000.0,,5000000.0,,,,,,,5000000.0,5000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,5000000.0
3289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3290,875000.0,,,,,875000.0,875000.0,,875000.0,,,,,,875000.0,,875000.0,,,875000.0,,875000.0,,,,,,,,,,,,,,,,,875000.0
3291,,,,,,,,,4000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000.0,4000000.0
3292,240000.0,,,240000.0,240000.0,240000.0,240000.0,240000.0,240000.0,240000.0,240000.0,,,240000.0,240000.0,240000.0,,240000.0,,240000.0,240000.0,,240000.0,240000.0,,240000.0,240000.0,240000.0,240000.0,240000.0,,240000.0,240000.0,240000.0,240000.0,240000.0,240000.0,240000.0,240000.0
3293,,,,,,,,,1200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1200000.0
3294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3296,,,,,,,,,,5200000.0,,,,,,,,,,,,,,,,5200000.0,5200000.0,,,,,,,,,,,,5200000.0
3297,,,,,5000000.0,5000000.0,,,,,5000000.0,,,,,,5000000.0,,,5000000.0,,5000000.0,5000000.0,,,,,,,,,5000000.0,,5000000.0,5000000.0,5000000.0,5000000.0,5000000.0,5000000.0
3298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3299,,,,39300000.0,,,39300000.0,,,,39300000.0,39300000.0,39300000.0,,,39300000.0,39300000.0,,,39300000.0,,,,,,,,39300000.0,,,,,,,,,,,39300000.0
3300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3301,,6200000.0,,,,,,6200000.0,,,,,,,6200000.0,,,,,,,,,,,,,,,,,,,,,,,,6200000.0
3302,16333333.34,16333333.34,,,,,16333333.34,,16333333.34,16333333.34,16333333.34,16333333.34,16333333.34,16333333.34,16333333.34,16333333.34,16333333.34,,16333333.34,16333333.34,16333333.34,16333333.34,16333333.34,16333333.34,16333333.34,16333333.34,16333333.34,16333333.34,,16333333.34,,16333333.34,,,,,,,16333333.34
3303,,3076666.66,3076666.66,3076666.66,3076666.66,3076666.66,3076666.66,,3076666.66,3076666.66,3076666.66,3076666.66,3076666.66,3076666.66,3076666.66,3076666.66,3076666.66,3076666.66,3076666.66,3076666.66,3076666.66,3076666.66,3076666.66,3076666.66,3076666.66,,3076666.66,3076666.66,3076666.66,3076666.66,3076666.66,3076666.66,,3076666.66,3076666.66,3076666.66,3076666.66,3076666.66,3076666.66
3304,,,3850000.0,,,,,,,,,,,,3850000.0,,,,,,,,,,,,,,3850000.0,,,,,,,,,,3850000.0
3305,3422500.0,3422500.0,3422500.0,3422500.0,3422500.0,3422500.0,3422500.0,3422500.0,3422500.0,,,3422500.0,3422500.0,3422500.0,,3422500.0,3422500.0,3422500.0,3422500.0,3422500.0,3422500.0,3422500.0,3422500.0,,3422500.0,3422500.0,3422500.0,3422500.0,3422500.0,,3422500.0,3422500.0,3422500.0,3422500.0,3422500.0,3422500.0,3422500.0,3422500.0,3422500.0
3306,,,,,,,,,,,,5600000.0,5600000.0,,,,,5600000.0,,,5600000.0,,,,,5600000.0,,5600000.0,5600000.0,,,,,,5600000.0,,,,5600000.0
3307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3308,200000.0,,,200000.0,,200000.0,,,,,,,,,200000.0,,,,,,,,,200000.0,,,,200000.0,200000.0,200000.0,,200000.0,200000.0,200000.0,,200000.0,,,200000.0
3309,,,,2000000.0,2000000.0,,2000000.0,,,,2000000.0,,2000000.0,,,,,2000000.0,,,2000000.0,,2000000.0,,2000000.0,,,,,,,,,,,,,,2000000.0
3310,,,,,1000000.0,,,,,,,,1000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,1000000.0
3311,3000000.0,3000000.0,,3000000.0,3000000.0,3000000.0,3000000.0,3000000.0,3000000.0,,,3000000.0,,,3000000.0,,3000000.0,3000000.0,,3000000.0,3000000.0,3000000.0,,,3000000.0,3000000.0,,3000000.0,3000000.0,,,,,,3000000.0,3000000.0,,,3000000.0
3312,14300000.0,,,,,14300000.0,14300000.0,14300000.0,14300000.0,14300000.0,14300000.0,,14300000.0,,14300000.0,,,,14300000.0,,14300000.0,14300000.0,,14300000.0,14300000.0,14300000.0,14300000.0,14300000.0,14300000.0,14300000.0,,,14300000.0,14300000.0,,,,,14300000.0
3313,,10000000.0,,10000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10000000.0
3314,8500000.0,,8500000.0,8500000.0,8500000.0,8500000.0,,,,,,,8500000.0,,8500000.0,,,,,,,,,,,,,,,,,,,,,,,,8500000.0
3315,,,,,,,,,3880000.0,,,,,,,,,,,,3880000.0,,,,,,,,,,,,,,,,,,3880000.0
3316,10000000.0,10000000.0,,,,,,,,,,,,,,,,,,,,,10000000.0,,,10000000.0,,,,,,,,,,10000000.0,10000000.0,10000000.0,10000000.0
3317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3318,3000000.0,3000000.0,3000000.0,,,,,,,3000000.0,,,,,3000000.0,,,,,3000000.0,,3000000.0,,,,,,,,,,,,,,,,,3000000.0
3319,,,,,,,,,,,,,,,,,,,,,1800000.0,,,,,,,,,,,,,,,,,,1800000.0
3320,,400000.0,400000.0,400000.0,400000.0,400000.0,400000.0,,,,400000.0,400000.0,400000.0,400000.0,400000.0,400000.0,400000.0,400000.0,,400000.0,400000.0,400000.0,400000.0,400000.0,400000.0,400000.0,400000.0,400000.0,400000.0,,,400000.0,400000.0,400000.0,400000.0,400000.0,,,400000.0
3321,333333.34,333333.34,333333.34,,,,333333.34,333333.34,,,,,,333333.34,,,333333.34,,,,,,,,,,,,,,,,,,,,,,333333.34
3322,,4000000.0,,4000000.0,,,,4000000.0,,4000000.0,,,,,,,,,,,,,,,,,4000000.0,,,,,,,,,,,,4000000.0
3323,,,,,,,,,,,,,,,,,,,,,,18200000.0,,,,,,,,,,,,,,,,,18200000.0
3324,,553333.34,553333.34,,,553333.34,,,,,553333.34,,,,,,,,,553333.34,,,,,,553333.34,,553333.34,,,,,,553333.34,,,553333.34,,553333.34
3325,5500000.0,,5500000.0,,,,5500000.0,5500000.0,,5500000.0,5500000.0,,,5500000.0,,5500000.0,,,,,,5500000.0,,5500000.0,,5500000.0,,5500000.0,,5500000.0,5500000.0,,,5500000.0,,,,,5500000.0
3326,300000.0,,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,,,,,,,,,,,,,,,,,,,300000.0,,,,,,,,300000.0
3327,20000000.0,,20000000.0,,,20000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20000000.0
3328,,,,,,1125000.0,,1125000.0,,1125000.0,,1125000.0,,,,,,,,,1125000.0,,,,,,,,,,,,,,,,,,1125000.0
3329,30000000.0,,,30000000.0,,30000000.0,,30000000.0,30000000.0,,,,30000000.0,,,30000000.0,,,,30000000.0,30000000.0,30000000.0,,,30000000.0,30000000.0,,,30000000.0,,,,,,,,,,30000000.0
3330,1800000.0,1800000.0,1800000.0,,1800000.0,,1800000.0,,,,1800000.0,1800000.0,1800000.0,,,,1800000.0,,1800000.0,,1800000.0,1800000.0,,,1800000.0,,,,1800000.0,1800000.0,1800000.0,,,,,,1800000.0,,1800000.0
3331,,8000000.0,,,,,8000000.0,,,,,,,,8000000.0,,,,,,,,,,,,,,,,,,,,,,,,8000000.0
3332,,,,,,,,,,,,,,,,,,,,,,,,118666.66,,,,,,,,,,,,,,,118666.66
3333,,2000000.0,2000000.0,,,2000000.0,,2000000.0,2000000.0,,,2000000.0,,2000000.0,,,,2000000.0,2000000.0,,,2000000.0,2000000.0,2000000.0,2000000.0,,2000000.0,2000000.0,,,,,,,2000000.0,2000000.0,2000000.0,,2000000.0
3334,,,,,,,,,392000.0,392000.0,392000.0,392000.0,,,392000.0,,,,,,,,,,,,,,,,,,,,,,,,392000.0
3335,,12000000.0,12000000.0,,,,,,,,,,,,,12000000.0,,,,,,12000000.0,12000000.0,12000000.0,,,12000000.0,12000000.0,12000000.0,,,,12000000.0,,,,,,12000000.0
3336,2269666.66,2269666.66,2269666.66,,,2269666.66,,2269666.66,2269666.66,2269666.66,2269666.66,2269666.66,2269666.66,2269666.66,2269666.66,2269666.66,,2269666.66,2269666.66,2269666.66,2269666.66,2269666.66,2269666.66,2269666.66,2269666.66,2269666.66,2269666.66,2269666.66,2269666.66,2269666.66,2269666.66,2269666.66,2269666.66,2269666.66,,2269666.66,2269666.66,2269666.66,2269666.66
3337,2200000.0,2200000.0,,,,2200000.0,,,,2200000.0,,2200000.0,,,2200000.0,2200000.0,2200000.0,,,,,,,2200000.0,,,2200000.0,,,,2200000.0,2200000.0,,,,2200000.0,,,2200000.0
3338,,1180000.0,,1180000.0,,,,,1180000.0,,,1180000.0,,,,,1180000.0,,1180000.0,1180000.0,1180000.0,,,1180000.0,1180000.0,,,,,,1180000.0,1180000.0,,,,,,,1180000.0
3339,1000000.0,1000000.0,1000000.0,,,1000000.0,1000000.0,,,1000000.0,,1000000.0,,1000000.0,1000000.0,,,,,1000000.0,1000000.0,,,,,,,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,,,,1000000.0,1000000.0,,1000000.0
3340,40000.0,40000.0,40000.0,40000.0,40000.0,40000.0,40000.0,40000.0,40000.0,40000.0,40000.0,40000.0,40000.0,,40000.0,40000.0,40000.0,40000.0,40000.0,40000.0,40000.0,40000.0,40000.0,40000.0,40000.0,40000.0,,40000.0,40000.0,40000.0,40000.0,,40000.0,40000.0,40000.0,40000.0,40000.0,40000.0,40000.0
3341,5764571.42,,5764571.42,5764571.42,,,,,5764571.42,5764571.42,5764571.42,5764571.42,,5764571.42,,,5764571.42,5764571.42,5764571.42,,,,,,,,,,,,,,,,,,,,5764571.42
3342,,,,,,,13333333.34,,,,,,13333333.34,,,,,,,,,,,,,,,,,,,,,,,,,,13333333.34
3343,300000.0,,,300000.0,,,300000.0,300000.0,300000.0,300000.0,300000.0,,,,,,,,,,,,,,,300000.0,300000.0,,,,,300000.0,,300000.0,,,,,300000.0
3344,,,,,,,,,,,2000000.0,,,2000000.0,,,,,,,,,2000000.0,,,,,,,,,,,,20000.0,20000.0,,,2000000.0
3345,,,,,,1600000.0,,,1600000.0,,,,,,,,,,,,1600000.0,,,,,,,,,,,,,,,,,,1600000.0
3346,,,,7500000.0,,,7500000.0,7500000.0,7500000.0,,,,7500000.0,7500000.0,7500000.0,,7500000.0,7500000.0,,,7500000.0,7500000.0,7500000.0,,,,7500000.0,7500000.0,,7500000.0,,,7500000.0,,7500000.0,7500000.0,,,7500000.0
3347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10000000.0,,10000000.0,,,10000000.0
3348,922857.14,,,,,922857.14,,,922857.14,922857.14,922857.14,,922857.14,922857.14,,922857.14,922857.14,922857.14,922857.14,922857.14,,,,922857.14,922857.14,922857.14,,,,,,922857.14,,,922857.14,922857.14,922857.14,922857.14,922857.14
3349,,1666666.66,1666666.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1666666.66
3350,,,,,,1500000.0,,,1500000.0,1500000.0,1500000.0,,,1500000.0,1500000.0,,,,,,1500000.0,,,1500000.0,,,,,,,,,,,,,,,1500000.0
3351,,282000.0,,,,282000.0,,,282000.0,,,282000.0,,,,,,,,,,,,,,,,,,,,,282000.0,,,,,,282000.0
3352,,,,,,,,,,,,,500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,500000.0
3353,,,,,37000000.0,,,,,37000000.0,,,37000000.0,37000000.0,37000000.0,37000000.0,37000000.0,37000000.0,,37000000.0,37000000.0,37000000.0,,,37000000.0,37000000.0,37000000.0,37000000.0,37000000.0,37000000.0,37000000.0,37000000.0,37000000.0,37000000.0,37000000.0,37000000.0,37000000.0,37000000.0,37000000.0
3354,,,5000000.0,,,5000000.0,5000000.0,,5000000.0,,5000000.0,,,,,5000000.0,,,5000000.0,5000000.0,5000000.0,5000000.0,5000000.0,,5000000.0,,,,,,,5000000.0,5000000.0,,,,,,5000000.0
3355,900000.0,,900000.0,,900000.0,,900000.0,900000.0,,900000.0,900000.0,,900000.0,900000.0,900000.0,,900000.0,,,900000.0,900000.0,,900000.0,900000.0,900000.0,,900000.0,,,900000.0,900000.0,,,,,,,900000.0,900000.0
3356,,,,,,,,,,,,,,,,,,,,1900000.0,,,,,,,,,,,,,,,,,,,1900000.0
3357,1200000.0,,1200000.0,,1200000.0,,,,,,,,,1200000.0,,,,,,,,,,,,,,,,,,,1200000.0,1200000.0,1200000.0,,,,1200000.0
3358,,,10000000.0,10000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10000000.0
3359,,800000.0,800000.0,800000.0,800000.0,,,,,,,800000.0,,,800000.0,,800000.0,,800000.0,,,,,800000.0,,,,800000.0,,800000.0,800000.0,,,800000.0,800000.0,,,,800000.0
3360,,,,,,,,,,,,4000000.0,4000000.0,,,,,,,,4000000.0,,,,,,,,,,,,,,,,,,4000000.0
3361,,200000.0,,,,,,,,,,,,200000.0,200000.0,,,,,,200000.0,,,,,,,,,,,,200000.0,,,,200000.0,,200000.0
3362,16000000.0,16000000.0,16000000.0,16000000.0,,16000000.0,,16000000.0,,16000000.0,16000000.0,16000000.0,16000000.0,16000000.0,16000000.0,16000000.0,16000000.0,,,16000000.0,16000000.0,16000000.0,,16000000.0,,16000000.0,16000000.0,,,,,,16000000.0,,16000000.0,,,,16000000.0
3363,2500000.0,,2500000.0,2500000.0,,2500000.0,,,,,,,,,2500000.0,,,,,2500000.0,,,,2500000.0,,,,,,,,2500000.0,2500000.0,,,2500000.0,2500000.0,,2500000.0
3364,,,,,,,,,,,,,,,,,,,4000000.0,,,,,,,,,,,,,,,,,,,,4000000.0
3365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40000.0,,,,,,,,40000.0
3366,22500000.0,22500000.0,22500000.0,22500000.0,22500000.0,22500000.0,22500000.0,,,,,22500000.0,,,,22500000.0,,,,,,,,,22500000.0,22500000.0,22500000.0,22500000.0,22500000.0,22500000.0,22500000.0,22500000.0,22500000.0,22500000.0,22500000.0,22500000.0,,,22500000.0
3367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3369,700000.0,,700000.0,,700000.0,,,,700000.0,700000.0,700000.0,,,,700000.0,,700000.0,,700000.0,700000.0,,,700000.0,,,,700000.0,700000.0,700000.0,,,,,,700000.0,,,,700000.0
3370,,,4000000.0,4000000.0,4000000.0,4000000.0,,,,,,,,,,,,4000000.0,,,,,,,4000000.0,,4000000.0,4000000.0,4000000.0,4000000.0,,,,,,,,,4000000.0
3371,,,,,,,,,7500000.0,,,,,,,,,,,,7500000.0,,,,7500000.0,,,,,7500000.0,,,,,,,,,7500000.0
3372,,7000000.0,7000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7000000.0
3373,,20000000.0,20000000.0,,,,,,,,,,20000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,20000000.0
3374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3375,,8000000.0,8000000.0,,8000000.0,,8000000.0,,,,,8000000.0,,,8000000.0,8000000.0,8000000.0,8000000.0,8000000.0,,8000000.0,,,,,,,8000000.0,8000000.0,,,,,,,,,,8000000.0
3376,,,,,800000.0,,,800000.0,800000.0,800000.0,800000.0,,800000.0,,,800000.0,800000.0,800000.0,,,,,,,,,,,,,,,,,,,,,800000.0
3377,,,,,,,280000.0,,,280000.0,,,,,280000.0,,280000.0,280000.0,,,,,,,280000.0,,,,,,,,,,,,,,280000.0
3378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3379,,,,,,,,,,,,,,,,,500000.0,500000.0,,,,,,,500000.0,,,,500000.0,,,,500000.0,500000.0,500000.0,,,,500000.0
3380,600000.0,600000.0,600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,600000.0,,,,,,,600000.0
3381,4500000.0,,4500000.0,,4500000.0,,,,4500000.0,,,,4500000.0,,,4500000.0,4500000.0,4500000.0,,,4500000.0,,4500000.0,,,,4500000.0,,,,4500000.0,,,4500000.0,4500000.0,,4500000.0,,4500000.0
3382,,,,,,600000.0,,600000.0,,,,,,600000.0,,,,,,600000.0,,600000.0,,,600000.0,,600000.0,600000.0,,,,600000.0,600000.0,,600000.0,,600000.0,,600000.0
3383,,5000000.0,,,,,,,,,,,,5000000.0,,,,,,,,,,,,,,,,,,,,,,,,,5000000.0
3384,1387142.86,1387142.86,1387142.86,1387142.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1387142.86
3385,,,,,,,1000000.0,1000000.0,1000000.0,1000000.0,,,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,,,1000000.0,1000000.0,1000000.0,,1000000.0,,1000000.0,1000000.0,,1000000.0,1000000.0,,1000000.0,1000000.0,1000000.0,,1000000.0
3386,,,7000000.0,,7000000.0,,7000000.0,7000000.0,,,,7000000.0,,,7000000.0,,,,7000000.0,7000000.0,7000000.0,,,7000000.0,7000000.0,,,7000000.0,,,,,,,,7000000.0,,,7000000.0
3387,,2000000.0,2000000.0,,2000000.0,2000000.0,,,,,,2000000.0,2000000.0,,,2000000.0,2000000.0,2000000.0,,2000000.0,2000000.0,2000000.0,2000000.0,,,,,,,2000000.0,,2000000.0,,,,,,,2000000.0
3388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3389,400000.0,400000.0,,400000.0,,400000.0,,,,,400000.0,,,400000.0,,,,,400000.0,,400000.0,400000.0,400000.0,,,400000.0,400000.0,,,,,,400000.0,400000.0,,,,,400000.0
3390,3316666.66,3316666.66,,,3316666.66,,,,3316666.66,3316666.66,,,,,,,3316666.66,,,,3316666.66,,3316666.66,,3316666.66,,,,3316666.66,,3316666.66,,3316666.66,3316666.66,3316666.66,,,3316666.66,3316666.66
3391,,,,,,,,,,,,,600000.0,,,,600000.0,,,,,,,,,,,,,,,,,,,,,,600000.0
3392,,2225000.0,2225000.0,2225000.0,2225000.0,,,,,,2225000.0,,2225000.0,,,2225000.0,,,,2225000.0,,,,,,,,,,2225000.0,,,,,,,,,2225000.0
3393,,,,,,,,9400000.0,,,,,,,,9400000.0,,,9400000.0,9400000.0,,,,,,,9400000.0,9400000.0,,,,,,,,,,,9400000.0
3394,13200000.0,,,13200000.0,,,13200000.0,,13200000.0,,,,,,,13200000.0,13200000.0,13200000.0,13200000.0,13200000.0,13200000.0,13200000.0,13200000.0,,13200000.0,13200000.0,13200000.0,,13200000.0,,13200000.0,,,,13200000.0,13200000.0,,13200000.0,13200000.0
3395,,,,,,,,,,,,,,,60000.0,60000.0,,,,,,,,60000.0,,,60000.0,,,,,,,,,,,,60000.0
3396,,2000000.0,2000000.0,2000000.0,2000000.0,,,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,,2000000.0,,,2000000.0,2000000.0,2000000.0,,2000000.0,2000000.0,2000000.0,2000000.0,,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,,,,,2000000.0,2000000.0,,2000000.0
3397,,,,,40000.0,,,,,,,40000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,40000.0
3398,,2500000.0,,,2500000.0,,,,,,,,,,,,,,,,2500000.0,,,,,,2500000.0,,2500000.0,,,,,2500000.0,,,,,2500000.0
3399,,,,,4500000.0,,,4500000.0,4500000.0,,4500000.0,4500000.0,,,,,,4500000.0,4500000.0,4500000.0,,,,,,4500000.0,,,,,,,,,4500000.0,,,,4500000.0
3400,,,,6000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6000000.0
3401,,,,,,,6120000.0,6120000.0,6120000.0,,,,6120000.0,,,,,6120000.0,,,6120000.0,6120000.0,,,,6120000.0,,6120000.0,,,,,,,,,,,6120000.0
3402,10000000.0,,10000000.0,,,10000000.0,10000000.0,,,10000000.0,,,,10000000.0,,,10000000.0,,10000000.0,,,,,,,,,,,,,,,10000000.0,10000000.0,,,,10000000.0
3403,,,,500000.0,,,,500000.0,,,,,500000.0,500000.0,,,,,,,,,,,,,,,,,,,,,500000.0,,500000.0,,500000.0
3404,3400000.0,3400000.0,3400000.0,3400000.0,3400000.0,3400000.0,3400000.0,3400000.0,3400000.0,,3400000.0,,,,3400000.0,,,,,,,,,,,,,,,,,,,,,,3400000.0,,3400000.0
3405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3407,,,,,,,,10000000.0,,,,,,,,,,,,,10000000.0,,,10000000.0,,10000000.0,10000000.0,,10000000.0,10000000.0,,,,,,,,,10000000.0
3408,15333333.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15333333.34
3409,,,,,,,,,,,,,1800000.0,,,,1800000.0,1800000.0,1800000.0,1800000.0,,,,,,,,,,,,1800000.0,,,,,,,1800000.0
3410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
